"","F1","SE_F1"
"1",0.393671187025971,0.469303252663089
"2",1.28828951794619,0.739422631915237
"3",-0.850568349395584,0.326472494953506
"4",-0.539663071681036,0.338510842510806
"5",-0.927898667081953,0.325929305754403
"6",-1.11783614554489,0.328767571874334
"7",2.17150287844467,1.20773482644037
"8",-1.01866380054479,0.326542788170321
"9",-1.3489297278524,0.340370779798154
"10",0.28610203343721,0.446926784811075
"11",-0.436614470587805,0.345978710715269
"12",1.5403656621677,0.848050192873154
"13",1.4500201333854,0.807156475158809
"14",-0.190300111339003,0.370831086909883
"15",0.532952867656455,0.501228390118666
"16",2.17150287844467,1.20773482644037
"17",-1.71603389956056,0.378399280866458
"18",-0.10812685876907,0.381314702599338
"19",1.08216081671835,0.662433224242521
"20",0.45972120662867,0.484021718314585
"21",-0.658459676933771,0.332049670650974
"22",0.920497716966043,0.608724015031005
"23",-1.1002747741836,0.328254645589173
"24",2.17150287844467,1.20773482644037
"25",0.883962450535583,0.597346175538316
"26",-1.93228479812261,0.413259932678995
"27",-1.30063821387578,0.337190299034439
"28",0.185655556152142,0.427784516694392
"29",0.025791010929829,0.40075055365008
"30",0.38851946727582,0.468186769747349
"31",-0.256886308917339,0.363140179349199
"32",-0.391590989816812,0.349784499877129
"33",-0.107308287412107,0.381424642417197
"34",-0.532832681763695,0.338952290635036
"35",-1.33326636942678,0.339294682875671
"36",-1.69560335136812,0.375607318887085
"37",-0.456420078161181,0.344409118645361
"38",-0.994950838131132,0.326251782671379
"39",0.336480778730535,0.45716272948616
"40",2.17150287844467,1.20773482644037
"41",2.51114777529518,1.47124263575284
"42",-0.979356452085573,0.326110849853061
"43",0.0998701095371784,0.412756951542713
"44",-1.12312449562856,0.328932099590856
"45",-0.600598270086834,0.334909217603318
"46",0.0411462819213964,0.403165644883217
"47",-1.00602078345113,0.326376089937061
"48",-0.992086336018626,0.32622289880191
"49",-0.145815460564968,0.376370300036919
"50",-1.00966587362375,0.326421456721425
"51",2.17150287844467,1.20773482644037
"52",0.263048370655339,0.442384859505327
"53",-0.206888520578034,0.368847750457089
"54",0.816888480069893,0.577158164609248
"55",0.381665008073987,0.466708336509603
"56",-0.954034624289474,0.325967195495055
"57",-0.27167838507918,0.361529404825675
"58",-0.379986540502668,0.350818880833747
"59",-0.6714654723714,0.331482063800576
"60",0.0554016570243383,0.405442179404729
"61",0.775547237233791,0.565157473100844
"62",-0.539456979205592,0.338524062625037
"63",-0.0331340396295299,0.391839286647249
"64",0.038522540030827,0.402750270760714
"65",0.950132686095814,0.618154335336364
"66",-0.0903828769340346,0.383722421439638
"67",1.28828951794619,0.739422631915237
"68",0.00243425159917502,0.397150668890982
"69",-1.85491079859387,0.399644708530627
"70",-0.866770376466104,0.326277669333714
"71",-0.859654575635918,0.326357956545981
"72",1.33238261819347,0.757220542990355
"73",-0.234327912520629,0.365665093574444
"74",-1.68651624674837,0.374392263308991
"75",-1.33434471729642,0.33936739326152
"76",0.596274929387688,0.516873524609723
"77",-0.0144286792704991,0.394606867529049
"78",-1.000511149662,0.326311699678409
"79",-0.835664916802331,0.326689592772621
"80",2.51114777529518,1.47124263575284
"81",0.821617967692524,0.578552345255787
"82",2.17150287844467,1.20773482644037
"83",0.749813587010295,0.557854545405102
"84",-1.19424437106763,0.331599895175052
"85",-1.33247834083668,0.33924168913788
"86",0.0410995317144344,0.403158235753464
"87",-1.35541707435116,0.340829051879608
"88",-1.07524067828367,0.327612199173947
"89",2.51114777529518,1.47124263575284
"90",-0.908708658884082,0.325972772883018
"91",-0.65526176594988,0.332193459508447
"92",0.423742084179894,0.47591090893575
"93",1.5403656621677,0.848050192873154
"94",0.49575429861736,0.492370475719649
"95",2.51114777529518,1.47124263575284
"96",0.905821850609663,0.604120883582836
"97",0.356367183737786,0.46132120770072
"98",-0.938792263927645,0.325931473777486
"99",-0.470659076457527,0.343320145877474
"100",-0.54406552105105,0.338230350317239
"101",0.536591424653811,0.502107999001057
"102",0.778068216201143,0.565879680548228
"103",2.17150287844467,1.20773482644037
"104",0.324648412144984,0.454720227705455
"105",-0.154180696852682,0.375304161121869
"106",2.51114777529518,1.47124263575284
"107",-0.551465558738961,0.33776599684039
"108",0.649083493550115,0.530475569798939
"109",-0.597628332653233,0.335070720620643
"110",0.311218111405781,0.451976448452843
"111",1.28828951794619,0.739422631915237
"112",-2.0067366262619,0.427619032816972
"113",-2.78503964213025,0.664234770159429
"114",-2.04988046617334,0.436522592226665
"115",0.322965136646083,0.454374665303196
"116",-0.395074813464469,0.349478223688918
"117",1.34008885219896,0.760381530169518
"118",0.540688282918547,0.50310121508402
"119",-0.399951320089007,0.349052859940921
"120",-0.832922790787744,0.326733488756113
"121",1.11554889571449,0.674235272559864
"122",-0.94474499715761,0.325940878270661
"123",-1.72303194766657,0.379374895943741
"124",0.218258555363641,0.433813922138773
"125",-0.272249460841279,0.361467943960555
"126",-1.3092357524526,0.337726887472641
"127",-0.0733999648150617,0.386074724930991
"128",-0.985356153811225,0.326160340311253
"129",-0.755154365827825,0.328489678648181
"130",-0.200789219463055,0.369571779825183
"131",1.33238261819347,0.757220542990355
"132",-1.92295730223141,0.4115488986289
"133",0.20605949017471,0.43153727650364
"134",0.201288542472638,0.430653609289817
"135",-0.256697534593489,0.363160954110864
"136",-1.07870781336304,0.327694951023155
"137",0.032400295929869,0.401785340493964
"138",1.24225472194755,0.721355207243317
"139",2.51114777529518,1.47124263575284
"140",2.17150287844467,1.20773482644037
"141",-1.25382315532604,0.334492140655259
"142",0.305453086701013,0.450808016763641
"143",0.408163386984383,0.472468310841383
"144",1.5403656621677,0.848050192873154
"145",0.489712312825005,0.490954713791481
"146",0.574128145616979,0.511319915168537
"147",0.959420028630546,0.621147495944198
"148",2.51114777529518,1.47124263575284
"149",-0.020709221829937,0.393671301565801
"150",-0.370531707926905,0.351677850183893
"151",-1.75540000373361,0.384016527207156
"152",-1.69189831542751,0.375109932397208
"153",1.41138217393166,0.7903523284908
"154",0.850946546946942,0.587296879010058
"155",1.08216081671835,0.662433224242521
"156",-1.09508719714909,0.328112965987369
"157",2.51114777529518,1.47124263575284
"158",-0.814974332934946,0.327051158580612
"159",-0.310824612269208,0.357438169902723
"160",2.17150287844467,1.20773482644037
"161",-0.407398147288147,0.348410731243328
"162",-0.349528657914871,0.353638042193259
"163",2.51114777529518,1.47124263575284
"164",0.515564174831663,0.497057331827772
"165",-0.110665386532969,0.380974436360821
"166",-0.775998595255905,0.327922130609968
"167",0.872761684756118,0.593912367114854
"168",-0.724117263213696,0.329466155089717
"169",0.0355444655998472,0.402280154894505
"170",-0.495051811828014,0.341531418058762
"171",-0.339881950479324,0.354562420613259
"172",2.51114777529518,1.47124263575284
"173",0.837947922540327,0.583400212794265
"174",-0.224139985528087,0.366832490601615
"175",-0.463993086072338,0.343825831474932
"176",0.180863867441253,0.426913139222645
"177",-1.42226478739431,0.345983981854163
"178",-0.100421437518836,0.382353984960231
"179",-1.67880093204803,0.373373538616791
"180",-0.356516524359367,0.352977912483512
"181",-1.11713780476747,0.328746177953704
"182",0.146090537824,0.42070328338939
"183",-0.424838810572578,0.346942222644864
"184",-1.13783915485779,0.329414468472014
"185",0.84278047728327,0.584844958835158
"186",-0.089014357219549,0.383910221458809
"187",0.193062752374648,0.429138888688893
"188",-0.232052871771984,0.365924323094592
"189",0.598540238143095,0.517446582615167
"190",0.591158041268715,0.515582537568462
"191",0.816888480069893,0.577158164609248
"192",-1.52432493774705,0.355405236929197
"193",-0.635646316851057,0.333111926658967
"194",-0.108910412898237,0.38120955659144
"195",-0.619385630900275,0.333920889521741
"196",1.41138217393166,0.7903523284908
"197",2.51114777529518,1.47124263575284
"198",2.51114777529518,1.47124263575284
"199",0.698291858870747,0.543612804609076
"200",-0.252040630181457,0.363675576252833
"201",-1.71105899565262,0.377711732465886
"202",-0.26485046217289,0.36226853606373
"203",-1.12354525499329,0.328945379587642
"204",0.269009845451433,0.443550856064503
"205",0.79971891256892,0.572133602635824
"206",-1.11805663804781,0.328774320078465
"207",-0.614130714996156,0.334191520431265
"208",-1.71997956985941,0.378948158686425
"209",-0.334987343920257,0.355037197627156
"210",0.329773295737373,0.455775215477542
"211",0.49182992716867,0.49145019338949
"212",1.28828951794619,0.739422631915237
"213",-0.192129941618503,0.370610124627031
"214",-0.757192784439704,0.32843105240839
"215",0.260790006745005,0.441944686910603
"216",-0.0045300345070599,0.396094511003232
"217",0.275895256299824,0.4449049310845
"218",-0.648083177352438,0.332522322817155
"219",-0.944262174126057,0.325939906414815
"220",0.23567773498798,0.437107579240961
"221",-0.30876492410019,0.357647198989883
"222",-0.0965739638761639,0.382876511397392
"223",-0.0274847645216272,0.392669161038648
"224",-0.245895084034144,0.364360089237063
"225",0.140553252336077,0.419732791958411
"226",0.357585292733006,0.461578122328416
"227",1.10937941461392,0.672035733117855
"228",0.105381468007939,0.41368608427343
"229",0.0776280886047823,0.409057871421831
"230",0.578377099050686,0.512378545067627
"231",-0.254470150515432,0.36340667619266
"232",-0.629347634937234,0.333420158092434
"233",-0.00843192649574681,0.395506207829513
"234",-1.351628159007,0.340560505409157
"235",0.240571864829479,0.438042047489837
"236",-0.493267393535339,0.341658963085313
"237",0.159934618396314,0.423151720983902
"238",-0.0543463174368605,0.388769669148519
"239",2.51114777529518,1.47124263575284
"240",-0.978586480843954,0.326104938877983
"241",2.51114777529518,1.47124263575284
"242",0.609882112199662,0.520329748535305
"243",-1.27592886185387,0.335719235001824
"244",-1.05420920632936,0.327152809372031
"245",2.51114777529518,1.47124263575284
"246",0.0655878627623631,0.407089203567722
"247",0.45353886999484,0.482612077135004
"248",-0.761795664744851,0.328301152362266
"249",0.728859851812147,0.552001765105065
"250",-0.970018892979662,0.32604560975727
"251",0.33309339216765,0.456461038484634
"252",0.384993157910927,0.467425203461069
"253",-0.773714968106716,0.327980838787726
"254",2.51114777529518,1.47124263575284
"255",1.34831396827848,0.763772035618274
"256",-1.09496593510164,0.328109699998954
"257",0.816888480069893,0.577158164609248
"258",0.524464977799788,0.499185714652742
"259",-0.575610198289698,0.336312943599182
"260",1.28828951794619,0.739422631915237
"261",-0.0668533120583326,0.386994003995793
"262",0.232051714747691,0.436417792131798
"263",1.41138217393166,0.7903523284908
"264",-0.305354961430493,0.357994858206999
"265",-1.09626642305098,0.328144774472826
"266",0.026379506031521,0.400842387732481
"267",-1.41152760202373,0.345102449296971
"268",0.544279423140299,0.503974240950192
"269",-0.260255038793,0.362770217467015
"270",-0.183180298570005,0.371696051893762
"271",2.17150287844467,1.20773482644037
"272",0.821289609509398,0.578455404682765
"273",-1.72303194766657,0.379374895943741
"274",1.02671772458295,0.643380516899241
"275",-1.97412500262682,0.421174617790984
"276",0.125306688800081,0.417086675530849
"277",-0.398767538488856,0.34915577083134
"278",-0.0453771330929012,0.390058664483357
"279",-0.767977879032301,0.3281321403416
"280",2.51114777529518,1.47124263575284
"281",0.182799525533514,0.4272646580182
"282",0.46788710167004,0.485893901846178
"283",-0.650854282540603,0.332394355918593
"284",-0.0839738656154657,0.384604620660568
"285",-0.405071543549099,0.348610383947752
